transaction_id,date,account_id,client_id,client_name,gender,age,account_type,transaction_type,amount,channel,city,balance_after
TXN00741,2025-07-15,ACC10141,CL1141,Blaise Nana,M,51,Current,Credit,449952,Mobile,Bafoussam,1657406
TXN00742,2025-08-31,ACC10028,CL1028,Lionel Etoa,M,21,Savings,Debit,79406,ATM,Yaoundé,450719
TXN00743,2025-09-13,ACC10206,CL1206,Brigitte Essomba,F,28,Current,Debit,221998,Mobile,Yaoundé,1394604
TXN00744,2025-09-07,ACC10261,CL1261,Patricia Atangana,F,31,Current,Credit,412740,Online,Garoua,1400438
TXN00745,2025-10-18,ACC10023,CL1023,Paul Essomba,M,40,Savings,Credit,295722,ATM,Douala,850866
TXN00746,2025-12-20,ACC10243,CL1243,Clarisse Essomba,F,30,Savings,Credit,52891,Mobile,Douala,704520
TXN00747,2025-05-11,ACC10029,CL1029,Jean Essomba,M,25,Savings,Debit,113966,Branch,Bamenda,520043
TXN00748,2025-06-21,ACC10209,CL1209,Patrick Tchoumi,M,48,Current,Debit,236853,Online,Bamenda,1301074
TXN00749,2025-10-14,ACC10036,CL1036,Yvonne Mvondo,F,34,Savings,Credit,189904,Online,Garoua,585173
TXN00750,2025-07-30,ACC10166,CL1166,Marie Mballa,F,55,Current,Credit,11399,ATM,Yaoundé,834379
TXN00751,2025-12-14,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Credit,455750,Mobile,Bafoussam,564863
TXN00752,2025-07-01,ACC10234,CL1234,Lionel Ngono,M,49,Current,Debit,150216,Online,Yaoundé,663775
TXN00753,2025-08-17,ACC10069,CL1069,Yvonne Etoa,F,53,Savings,Credit,407189,ATM,Garoua,1838899
TXN00754,2025-05-27,ACC10036,CL1036,Yvonne Mvondo,F,34,Savings,Credit,322736,Branch,Garoua,718005
TXN00755,2025-11-24,ACC10264,CL1264,Marie Ngono,F,25,Current,Debit,88857,Online,Douala,720627
TXN00756,2025-11-10,ACC10010,CL1010,Sandrine Etoa,F,63,Savings,Credit,331969,Branch,Bafoussam,1659409
TXN00757,2025-03-24,ACC10197,CL1197,Marie Ngono,F,38,Current,Debit,42477,Online,Bafoussam,743672
TXN00758,2025-06-12,ACC10187,CL1187,Yvonne Nana,F,59,Savings,Debit,165354,Online,Garoua,1547889
TXN00759,2025-11-27,ACC10139,CL1139,Serge Atangana,M,42,Current,Credit,318396,Branch,Bamenda,2089212
TXN00760,2025-08-16,ACC10191,CL1191,Paul Atangana,M,27,Savings,Credit,466406,Online,Bafoussam,1683200
TXN00761,2025-03-27,ACC10233,CL1233,Patricia Ngono,F,59,Savings,Credit,218049,Mobile,Garoua,608306
TXN00762,2025-05-01,ACC10099,CL1099,Yvonne Atangana,F,58,Current,Debit,66556,Online,Bafoussam,1769615
TXN00763,2025-03-27,ACC10120,CL1120,Franck Mballa,M,39,Savings,Debit,111400,Branch,Garoua,1380150
TXN00764,2025-02-02,ACC10217,CL1217,Nadine Mvondo,F,25,Current,Debit,51097,Branch,Garoua,1323013
TXN00765,2025-07-23,ACC10159,CL1159,Lionel Mvondo,M,39,Current,Debit,14822,ATM,Douala,494463
TXN00766,2025-11-13,ACC10104,CL1104,Blaise Mvondo,M,49,Savings,Debit,138600,Mobile,Yaoundé,528456
TXN00767,2025-06-08,ACC10041,CL1041,Franck Atangana,M,28,Savings,Debit,205391,Mobile,Bamenda,1058690
TXN00768,2025-08-15,ACC10088,CL1088,Estelle Mvondo,F,41,Current,Debit,149989,Mobile,Bafoussam,483557
TXN00769,2025-03-29,ACC10119,CL1119,Arnaud Mvondo,M,65,Current,Debit,277164,ATM,Bamenda,383651
TXN00770,2025-06-16,ACC10190,CL1190,Brigitte Essomba,F,30,Savings,Debit,188087,Branch,Garoua,53225
TXN00771,2025-10-04,ACC10089,CL1089,Brigitte Mbarga,F,51,Savings,Credit,457601,Online,Yaoundé,1241521
TXN00772,2025-12-24,ACC10144,CL1144,Blaise Nkou,M,29,Current,Credit,71839,Mobile,Bamenda,1945732
TXN00773,2025-11-22,ACC10095,CL1095,Paul Mballa,M,64,Savings,Credit,331850,Branch,Bamenda,2051659
TXN00774,2025-06-27,ACC10292,CL1292,Estelle Etoa,F,58,Savings,Credit,477537,Branch,Bafoussam,633527
TXN00775,2025-08-15,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Debit,47952,Online,Yaoundé,1924604
TXN00776,2025-05-14,ACC10162,CL1162,Paul Mballa,M,41,Savings,Credit,217113,Mobile,Garoua,688210
TXN00777,2025-01-01,ACC10135,CL1135,Serge Nana,M,21,Current,Credit,6534,Mobile,Bamenda,252007
TXN00778,2025-08-29,ACC10281,CL1281,Emmanuel Tchoumi,M,59,Savings,Credit,151346,ATM,Bafoussam,1931991
TXN00779,2025-09-02,ACC10256,CL1256,Franck Mballa,M,43,Current,Credit,497478,Online,Yaoundé,1120454
TXN00780,2025-05-30,ACC10070,CL1070,Serge Nana,M,63,Current,Debit,226672,Mobile,Bamenda,19175
TXN00781,2025-07-11,ACC10061,CL1061,Marie Mbarga,F,37,Current,Debit,288421,Mobile,Douala,0
TXN00782,2025-10-15,ACC10175,CL1175,Brigitte Etoa,F,28,Savings,Credit,463506,Branch,Garoua,1903432
TXN00783,2025-03-25,ACC10264,CL1264,Marie Ngono,F,25,Current,Credit,132017,Branch,Douala,941501
TXN00784,2025-05-15,ACC10285,CL1285,Jean Ngono,M,49,Current,Credit,116653,ATM,Garoua,1140658
TXN00785,2025-05-03,ACC10182,CL1182,Blaise Mvondo,M,44,Savings,Credit,328849,Online,Bamenda,1326773
TXN00786,2025-09-30,ACC10221,CL1221,Blaise Tchoumi,M,62,Current,Credit,340978,Online,Douala,1659767
TXN00787,2025-02-05,ACC10294,CL1294,Paul Atangana,M,29,Current,Credit,99566,Mobile,Bafoussam,1751489
TXN00788,2025-02-26,ACC10198,CL1198,Emmanuel Ngono,M,57,Savings,Debit,152831,Branch,Garoua,194701
TXN00789,2025-12-25,ACC10234,CL1234,Lionel Ngono,M,49,Current,Credit,143676,Branch,Yaoundé,957667
TXN00790,2025-01-10,ACC10138,CL1138,Solange Ngono,F,45,Savings,Debit,169109,Mobile,Douala,1692886
TXN00791,2025-01-12,ACC10194,CL1194,Lionel Nana,M,34,Current,Debit,281478,Mobile,Douala,238797
TXN00792,2025-05-18,ACC10125,CL1125,Lionel Nkou,M,48,Current,Debit,148909,Mobile,Bafoussam,0
TXN00793,2025-01-05,ACC10041,CL1041,Franck Atangana,M,28,Savings,Credit,382213,Mobile,Bamenda,1646294
TXN00794,2025-01-08,ACC10057,CL1057,Chantal Etoa,F,38,Savings,Debit,80001,Branch,Douala,772247
TXN00795,2025-08-04,ACC10147,CL1147,Clarisse Essomba,F,64,Current,Debit,180260,Online,Bamenda,533826
TXN00796,2025-08-26,ACC10131,CL1131,Clarisse Atangana,F,53,Current,Credit,195719,ATM,Yaoundé,1112361
TXN00797,2025-03-16,ACC10035,CL1035,Jean Nana,M,21,Savings,Credit,43060,ATM,Yaoundé,441839
TXN00798,2025-07-20,ACC10068,CL1068,Serge Mballa,M,34,Current,Credit,407665,ATM,Garoua,1432815
TXN00799,2025-04-09,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Credit,96212,Online,Bamenda,1826341
TXN00800,2025-01-07,ACC10094,CL1094,Patricia Atangana,F,46,Savings,Credit,435242,ATM,Douala,1726961
TXN00801,2025-08-15,ACC10158,CL1158,Brigitte Nkou,F,63,Current,Debit,202744,Mobile,Garoua,0
TXN00802,2025-08-24,ACC10056,CL1056,Emmanuel Ngono,M,47,Savings,Debit,105427,ATM,Yaoundé,1489260
TXN00803,2025-07-19,ACC10227,CL1227,Patricia Ngono,F,42,Savings,Debit,248896,Online,Yaoundé,1723660
TXN00804,2025-11-19,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,84158,ATM,Douala,1894148
TXN00805,2025-09-04,ACC10044,CL1044,Yvonne Essomba,F,25,Current,Debit,133808,Online,Yaoundé,1218857
TXN00806,2025-01-27,ACC10255,CL1255,Patrick Mballa,M,53,Current,Debit,189967,Mobile,Garoua,391270
TXN00807,2025-11-21,ACC10292,CL1292,Estelle Etoa,F,58,Savings,Debit,124714,Branch,Bafoussam,31276
TXN00808,2025-03-27,ACC10070,CL1070,Serge Nana,M,63,Current,Credit,8899,Online,Bamenda,254746
TXN00809,2025-05-05,ACC10138,CL1138,Solange Ngono,F,45,Savings,Debit,208517,ATM,Douala,1653478
TXN00810,2025-12-19,ACC10240,CL1240,Serge Mvondo,M,53,Current,Debit,250178,Mobile,Douala,0
TXN00811,2025-02-15,ACC10183,CL1183,Lionel Nkou,M,63,Current,Credit,405119,Mobile,Bamenda,1415703
TXN00812,2025-02-16,ACC10130,CL1130,Solange Nkou,F,50,Current,Debit,263101,Online,Yaoundé,316217
TXN00813,2025-07-02,ACC10260,CL1260,Sandrine Mbarga,F,26,Current,Debit,32339,Mobile,Bafoussam,660429
TXN00814,2025-09-07,ACC10142,CL1142,Yvonne Essomba,F,33,Current,Debit,66969,Mobile,Douala,472846
TXN00815,2025-11-27,ACC10197,CL1197,Marie Ngono,F,38,Current,Credit,293736,Online,Bafoussam,1079885
TXN00816,2025-04-09,ACC10082,CL1082,Chantal Tchoumi,F,65,Current,Credit,385402,ATM,Yaoundé,1435701
TXN00817,2025-03-10,ACC10155,CL1155,Solange Ngono,F,25,Current,Credit,188782,Online,Garoua,1471009
TXN00818,2025-12-28,ACC10240,CL1240,Serge Mvondo,M,53,Current,Debit,255438,Branch,Douala,0
TXN00819,2025-12-23,ACC10025,CL1025,Solange Ngono,F,37,Current,Credit,285548,Branch,Bamenda,779721
TXN00820,2025-04-06,ACC10065,CL1065,Patrick Tchoumi,M,41,Current,Debit,298114,Online,Yaoundé,815398
TXN00821,2025-08-28,ACC10047,CL1047,Patricia Nana,F,21,Current,Credit,384989,Online,Bamenda,1826215
TXN00822,2025-09-29,ACC10006,CL1006,Patricia Mballa,F,23,Savings,Debit,37111,Mobile,Garoua,1947082
TXN00823,2025-05-15,ACC10099,CL1099,Yvonne Atangana,F,58,Current,Credit,156017,Online,Bafoussam,1992188
TXN00824,2025-11-23,ACC10158,CL1158,Brigitte Nkou,F,63,Current,Credit,1377,Branch,Garoua,68359
TXN00825,2025-11-14,ACC10246,CL1246,Estelle Mballa,F,28,Savings,Debit,10814,Online,Yaoundé,919623
TXN00826,2025-02-02,ACC10191,CL1191,Paul Atangana,M,27,Savings,Debit,169136,Branch,Bafoussam,1047658
TXN00827,2025-12-16,ACC10247,CL1247,Clarisse Mbarga,F,52,Savings,Debit,275763,Branch,Bamenda,1099542
TXN00828,2025-06-15,ACC10030,CL1030,Estelle Nana,F,29,Current,Debit,149441,Branch,Bamenda,410161
TXN00829,2025-02-19,ACC10238,CL1238,Lionel Ngono,M,37,Current,Credit,58915,ATM,Yaoundé,1942071
TXN00830,2025-04-02,ACC10112,CL1112,Yvonne Essomba,F,32,Current,Debit,69039,ATM,Yaoundé,1788125
TXN00831,2025-09-06,ACC10119,CL1119,Arnaud Mvondo,M,65,Current,Debit,57127,Mobile,Bamenda,603688
TXN00832,2025-10-20,ACC10186,CL1186,Serge Tchoumi,M,61,Current,Debit,17681,Branch,Bamenda,831133
TXN00833,2025-11-16,ACC10059,CL1059,Franck Nkou,M,63,Current,Credit,276681,Online,Douala,1015096
TXN00834,2025-04-24,ACC10206,CL1206,Brigitte Essomba,F,28,Current,Debit,193075,ATM,Yaoundé,1423527
TXN00835,2025-12-02,ACC10007,CL1007,Clarisse Nana,F,39,Current,Debit,110438,Branch,Bamenda,1150357
TXN00836,2025-11-24,ACC10280,CL1280,Patricia Nana,F,26,Savings,Debit,246397,ATM,Bamenda,1044715
TXN00837,2025-08-01,ACC10278,CL1278,Serge Ngono,M,31,Savings,Credit,293563,Online,Bafoussam,1069225
TXN00838,2025-09-28,ACC10010,CL1010,Sandrine Etoa,F,63,Savings,Debit,140363,ATM,Bafoussam,1187077
TXN00839,2025-02-09,ACC10281,CL1281,Emmanuel Tchoumi,M,59,Savings,Debit,160333,Mobile,Bafoussam,1620312
TXN00840,2025-04-29,ACC10271,CL1271,Didier Nana,M,39,Savings,Debit,54071,Branch,Bafoussam,1488700
TXN00841,2025-09-27,ACC10176,CL1176,Lionel Nkou,M,24,Savings,Debit,102250,Mobile,Bafoussam,211831
TXN00842,2025-10-13,ACC10020,CL1020,Serge Nana,M,32,Savings,Debit,293774,Branch,Bamenda,1581835
TXN00843,2025-12-12,ACC10168,CL1168,Blaise Nkou,M,60,Current,Debit,188675,Branch,Bamenda,1780755
TXN00844,2025-02-23,ACC10267,CL1267,Brigitte Etoa,F,28,Savings,Credit,463854,Mobile,Yaoundé,1560425
TXN00845,2025-07-25,ACC10155,CL1155,Solange Ngono,F,25,Current,Debit,289340,Online,Garoua,992887
TXN00846,2025-11-04,ACC10253,CL1253,Blaise Mvondo,M,61,Savings,Debit,280917,Branch,Douala,0
TXN00847,2025-06-11,ACC10286,CL1286,Patrick Tchoumi,M,30,Current,Credit,474162,Online,Bafoussam,2063890
TXN00848,2025-11-21,ACC10138,CL1138,Solange Ngono,F,45,Savings,Credit,217186,Branch,Douala,2079181
TXN00849,2025-05-04,ACC10071,CL1071,Serge Etoa,M,33,Savings,Credit,319983,Mobile,Douala,466900
TXN00850,2025-10-09,ACC10246,CL1246,Estelle Mballa,F,28,Savings,Credit,402451,Online,Yaoundé,1332888
TXN00851,2025-08-18,ACC10130,CL1130,Solange Nkou,F,50,Current,Credit,238189,Branch,Yaoundé,817507
TXN00852,2025-05-26,ACC10091,CL1091,Lionel Ngono,M,36,Current,Debit,19173,ATM,Douala,1434783
TXN00853,2025-01-04,ACC10005,CL1005,Clarisse Mbarga,F,45,Current,Debit,159251,Online,Yaoundé,1668073
TXN00854,2025-06-11,ACC10192,CL1192,Lionel Nana,M,56,Savings,Debit,113629,ATM,Bafoussam,797899
TXN00855,2025-10-11,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Credit,482879,Mobile,Yaoundé,1327917
TXN00856,2025-08-24,ACC10043,CL1043,Patrick Etoa,M,37,Savings,Debit,20784,Online,Garoua,1437852
TXN00857,2025-05-16,ACC10085,CL1085,Nadine Mvondo,F,29,Savings,Debit,73565,Online,Bamenda,1878402
TXN00858,2025-05-12,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,123156,Online,Yaoundé,631758
TXN00859,2025-10-19,ACC10216,CL1216,Yvonne Tchoumi,F,58,Current,Debit,210609,Mobile,Garoua,1651848
TXN00860,2025-09-05,ACC10076,CL1076,Patricia Nana,F,48,Current,Debit,171232,Mobile,Bamenda,1760349
TXN00861,2025-12-20,ACC10271,CL1271,Didier Nana,M,39,Savings,Credit,433907,ATM,Bafoussam,1976678
TXN00862,2025-10-23,ACC10194,CL1194,Lionel Nana,M,34,Current,Credit,20593,Branch,Douala,540868
TXN00863,2025-06-21,ACC10294,CL1294,Paul Atangana,M,29,Current,Debit,30319,Online,Bafoussam,1621604
TXN00864,2025-03-03,ACC10104,CL1104,Blaise Mvondo,M,49,Savings,Credit,219377,Mobile,Yaoundé,886433
TXN00865,2025-01-28,ACC10058,CL1058,Blaise Etoa,M,33,Current,Debit,201533,Online,Garoua,488498
TXN00866,2025-10-04,ACC10199,CL1199,Paul Nana,M,34,Current,Debit,168413,Mobile,Garoua,832951
TXN00867,2025-12-24,ACC10138,CL1138,Solange Ngono,F,45,Savings,Credit,264403,Mobile,Douala,2126398
TXN00868,2025-12-11,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,27486,Branch,Douala,1407532
TXN00869,2025-11-01,ACC10296,CL1296,Clarisse Atangana,F,53,Current,Credit,395705,ATM,Garoua,2176508
TXN00870,2025-05-29,ACC10251,CL1251,Patrick Mbarga,M,43,Savings,Debit,227458,Branch,Douala,1440497
TXN00871,2025-06-22,ACC10006,CL1006,Patricia Mballa,F,23,Savings,Debit,70305,ATM,Garoua,1913888
TXN00872,2025-01-26,ACC10194,CL1194,Lionel Nana,M,34,Current,Credit,300599,Branch,Douala,820874
TXN00873,2025-07-24,ACC10276,CL1276,Clarisse Mvondo,F,50,Current,Credit,45605,Branch,Bamenda,364742
TXN00874,2025-09-04,ACC10216,CL1216,Yvonne Tchoumi,F,58,Current,Debit,71711,Mobile,Garoua,1790746
TXN00875,2025-11-30,ACC10072,CL1072,Blaise Tchoumi,M,25,Current,Credit,208260,Mobile,Garoua,2116623
TXN00876,2025-02-06,ACC10202,CL1202,Chantal Mvondo,F,59,Current,Debit,128042,Online,Garoua,494830
TXN00877,2025-12-17,ACC10054,CL1054,Jean Mballa,M,44,Current,Credit,170560,ATM,Yaoundé,661122
TXN00878,2025-08-05,ACC10291,CL1291,Yvonne Mballa,F,52,Savings,Debit,217836,Online,Yaoundé,656852
TXN00879,2025-06-14,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Credit,100871,Online,Douala,2045445
TXN00880,2025-03-28,ACC10112,CL1112,Yvonne Essomba,F,32,Current,Debit,160812,Online,Yaoundé,1696352
TXN00881,2025-03-16,ACC10252,CL1252,Nadine Nkou,F,43,Current,Credit,327726,Branch,Bamenda,2083777
TXN00882,2025-04-13,ACC10260,CL1260,Sandrine Mbarga,F,26,Current,Debit,123415,Online,Bafoussam,569353
TXN00883,2025-02-27,ACC10270,CL1270,Blaise Mbarga,M,64,Current,Debit,45991,ATM,Bafoussam,1492023
TXN00884,2025-05-28,ACC10023,CL1023,Paul Essomba,M,40,Savings,Debit,78425,ATM,Douala,476719
TXN00885,2025-02-26,ACC10097,CL1097,Marie Atangana,F,52,Current,Credit,364748,Online,Yaoundé,1174311
TXN00886,2025-01-12,ACC10170,CL1170,Jean Nkou,M,40,Savings,Credit,248039,Online,Garoua,501865
TXN00887,2025-04-19,ACC10243,CL1243,Clarisse Essomba,F,30,Savings,Debit,283069,Mobile,Douala,368560
TXN00888,2025-09-05,ACC10185,CL1185,Clarisse Mbarga,F,41,Savings,Credit,288729,Mobile,Bamenda,476474
TXN00889,2025-10-26,ACC10241,CL1241,Blaise Essomba,M,22,Savings,Debit,198450,ATM,Garoua,682974
TXN00890,2025-01-31,ACC10119,CL1119,Arnaud Mvondo,M,65,Current,Credit,90296,Online,Bamenda,751111
TXN00891,2025-01-28,ACC10284,CL1284,Brigitte Mvondo,F,36,Current,Debit,143229,Branch,Garoua,857921
TXN00892,2025-07-18,ACC10134,CL1134,Yvonne Mvondo,F,28,Savings,Debit,35916,Online,Yaoundé,1502606
TXN00893,2025-02-25,ACC10252,CL1252,Nadine Nkou,F,43,Current,Credit,454132,ATM,Bamenda,2210183
TXN00894,2025-11-29,ACC10137,CL1137,Solange Mballa,F,47,Current,Credit,455772,Branch,Garoua,1016912
TXN00895,2025-09-18,ACC10177,CL1177,Paul Nana,M,34,Savings,Debit,200597,ATM,Bamenda,1554498
TXN00896,2025-11-02,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Credit,255102,ATM,Bamenda,1510569
TXN00897,2025-09-14,ACC10229,CL1229,Sandrine Ngono,F,63,Savings,Debit,105267,Branch,Bamenda,1299545
TXN00898,2025-05-07,ACC10170,CL1170,Jean Nkou,M,40,Savings,Debit,21841,Online,Garoua,231985
TXN00899,2025-07-21,ACC10051,CL1051,Patrick Ngono,M,61,Savings,Credit,257865,Mobile,Bafoussam,1862338
TXN00900,2025-12-17,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,182812,Online,Yaoundé,572102
TXN00901,2025-06-04,ACC10160,CL1160,Lionel Mballa,M,64,Savings,Credit,328801,Mobile,Douala,2273375
TXN00902,2025-02-01,ACC10168,CL1168,Blaise Nkou,M,60,Current,Credit,426665,Online,Bamenda,2396095
TXN00903,2025-01-16,ACC10226,CL1226,Clarisse Essomba,F,27,Current,Credit,467827,Online,Bamenda,1113726
TXN00904,2025-06-24,ACC10181,CL1181,Serge Nkou,M,29,Savings,Debit,80538,Branch,Garoua,1533235
TXN00905,2025-07-15,ACC10004,CL1004,Emmanuel Atangana,M,42,Savings,Debit,47029,Mobile,Bafoussam,454516
TXN00906,2025-10-21,ACC10063,CL1063,Arnaud Tchoumi,M,33,Savings,Credit,127018,Mobile,Bafoussam,1663448
TXN00907,2025-11-06,ACC10255,CL1255,Patrick Mballa,M,53,Current,Credit,164778,Online,Garoua,746015
TXN00908,2025-03-09,ACC10199,CL1199,Paul Nana,M,34,Current,Credit,285286,Mobile,Garoua,1286650
TXN00909,2025-12-17,ACC10011,CL1011,Didier Etoa,M,31,Current,Debit,284825,Mobile,Garoua,331296
TXN00910,2025-12-19,ACC10196,CL1196,Arnaud Nana,M,60,Savings,Debit,163004,Mobile,Bamenda,1164150
TXN00911,2025-03-16,ACC10032,CL1032,Chantal Mvondo,F,24,Savings,Credit,477578,Mobile,Yaoundé,1371936
TXN00912,2025-10-13,ACC10073,CL1073,Arnaud Mvondo,M,46,Savings,Credit,36554,ATM,Douala,1462407
TXN00913,2025-03-16,ACC10108,CL1108,Franck Etoa,M,51,Current,Debit,167512,ATM,Bafoussam,93306
TXN00914,2025-07-31,ACC10158,CL1158,Brigitte Nkou,F,63,Current,Credit,462442,Branch,Garoua,529424
TXN00915,2025-11-23,ACC10164,CL1164,Serge Mvondo,M,39,Savings,Credit,233261,Online,Bafoussam,1265423
TXN00916,2025-02-24,ACC10169,CL1169,Paul Mvondo,M,65,Current,Debit,99531,Mobile,Bafoussam,195156
TXN00917,2025-11-10,ACC10273,CL1273,Franck Mvondo,M,22,Current,Debit,14735,Online,Bafoussam,1015486
TXN00918,2025-04-29,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Debit,122730,ATM,Bamenda,1132737
TXN00919,2025-12-19,ACC10247,CL1247,Clarisse Mbarga,F,52,Savings,Credit,42668,Branch,Bamenda,1417973
TXN00920,2025-11-06,ACC10102,CL1102,Patrick Mballa,M,42,Current,Debit,264362,Branch,Bafoussam,951216
TXN00921,2025-07-18,ACC10097,CL1097,Marie Atangana,F,52,Current,Credit,97456,Branch,Yaoundé,907019
TXN00922,2025-03-25,ACC10079,CL1079,Sandrine Essomba,F,55,Savings,Credit,73096,Mobile,Yaoundé,439410
TXN00923,2025-07-29,ACC10288,CL1288,Blaise Mbarga,M,38,Savings,Debit,17897,ATM,Garoua,327544
TXN00924,2025-07-31,ACC10124,CL1124,Chantal Mballa,F,53,Current,Credit,499177,Mobile,Bamenda,1467223
TXN00925,2025-02-03,ACC10123,CL1123,Patricia Tchoumi,F,39,Savings,Debit,108249,Mobile,Garoua,924681
TXN00926,2025-11-12,ACC10238,CL1238,Lionel Ngono,M,37,Current,Credit,455625,Branch,Yaoundé,2338781
TXN00927,2025-08-23,ACC10208,CL1208,Clarisse Atangana,F,23,Savings,Credit,455439,Mobile,Garoua,1469613
TXN00928,2025-01-22,ACC10136,CL1136,Paul Mvondo,M,28,Current,Credit,213266,Branch,Douala,1766092
TXN00929,2025-11-10,ACC10157,CL1157,Clarisse Etoa,F,45,Current,Credit,207648,ATM,Bamenda,1463115
TXN00930,2025-08-22,ACC10206,CL1206,Brigitte Essomba,F,28,Current,Debit,237773,ATM,Yaoundé,1378829
TXN00931,2025-10-03,ACC10245,CL1245,Jean Mballa,M,34,Current,Debit,272949,Branch,Douala,10226
TXN00932,2025-07-18,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Debit,293395,ATM,Bamenda,1436734
TXN00933,2025-08-14,ACC10018,CL1018,Solange Mballa,F,56,Savings,Debit,153661,Branch,Yaoundé,1325989
TXN00934,2025-05-27,ACC10240,CL1240,Serge Mvondo,M,53,Current,Credit,406629,Branch,Douala,648966
TXN00935,2025-05-31,ACC10007,CL1007,Clarisse Nana,F,39,Current,Debit,222491,ATM,Bamenda,1038304
TXN00936,2025-11-27,ACC10249,CL1249,Nadine Mbarga,F,54,Savings,Debit,244048,Branch,Bafoussam,909178
TXN00937,2025-02-27,ACC10084,CL1084,Serge Atangana,M,52,Current,Debit,263488,Mobile,Yaoundé,491426
TXN00938,2025-07-31,ACC10097,CL1097,Marie Atangana,F,52,Current,Debit,207080,Online,Yaoundé,602483
TXN00939,2025-04-02,ACC10254,CL1254,Marie Mballa,F,33,Savings,Credit,14061,Branch,Yaoundé,1921698
TXN00940,2025-02-16,ACC10173,CL1173,Brigitte Nkou,F,65,Savings,Debit,239384,Online,Bafoussam,740457
TXN00941,2025-11-29,ACC10019,CL1019,Sandrine Mbarga,F,39,Savings,Credit,363659,Mobile,Garoua,1365186
TXN00942,2025-02-28,ACC10228,CL1228,Brigitte Atangana,F,29,Savings,Debit,48810,Branch,Bamenda,650430
TXN00943,2025-09-26,ACC10284,CL1284,Brigitte Mvondo,F,36,Current,Credit,45725,Branch,Garoua,1046875
TXN00944,2025-10-09,ACC10242,CL1242,Estelle Atangana,F,26,Savings,Debit,199536,Branch,Bafoussam,0
TXN00945,2025-06-21,ACC10240,CL1240,Serge Mvondo,M,53,Current,Debit,90592,Mobile,Douala,151745
TXN00946,2025-04-02,ACC10032,CL1032,Chantal Mvondo,F,24,Savings,Debit,76815,ATM,Yaoundé,817543
TXN00947,2025-06-08,ACC10197,CL1197,Marie Ngono,F,38,Current,Credit,162513,Branch,Bafoussam,948662
TXN00948,2025-04-03,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Credit,329441,ATM,Bamenda,1804493
TXN00949,2025-01-02,ACC10254,CL1254,Marie Mballa,F,33,Savings,Debit,107352,Online,Yaoundé,1800285
TXN00950,2025-09-12,ACC10060,CL1060,Clarisse Mballa,F,43,Current,Debit,241460,Branch,Bamenda,1233592
TXN00951,2025-05-02,ACC10155,CL1155,Solange Ngono,F,25,Current,Debit,259718,Mobile,Garoua,1022509
TXN00952,2025-07-29,ACC10042,CL1042,Lionel Mbarga,M,47,Current,Credit,238889,Branch,Bamenda,835754
TXN00953,2025-05-06,ACC10057,CL1057,Chantal Etoa,F,38,Savings,Debit,4446,Online,Douala,847802
TXN00954,2025-04-05,ACC10118,CL1118,Emmanuel Etoa,M,32,Savings,Debit,26647,Mobile,Bamenda,351625
TXN00955,2025-01-19,ACC10071,CL1071,Serge Etoa,M,33,Savings,Debit,183986,Mobile,Douala,0
TXN00956,2025-06-19,ACC10055,CL1055,Paul Essomba,M,56,Savings,Debit,157469,ATM,Garoua,1833998
TXN00957,2025-08-02,ACC10258,CL1258,Blaise Mvondo,M,44,Current,Debit,58088,Mobile,Bamenda,1672041
TXN00958,2025-11-09,ACC10247,CL1247,Clarisse Mbarga,F,52,Savings,Debit,150097,Mobile,Bamenda,1225208
TXN00959,2025-10-24,ACC10216,CL1216,Yvonne Tchoumi,F,58,Current,Credit,393867,Online,Garoua,2256324
TXN00960,2025-06-03,ACC10087,CL1087,Nadine Mvondo,F,32,Current,Debit,49824,Online,Yaoundé,795214
TXN00961,2025-07-14,ACC10267,CL1267,Brigitte Etoa,F,28,Savings,Credit,471564,ATM,Yaoundé,1568135
TXN00962,2025-10-09,ACC10175,CL1175,Brigitte Etoa,F,28,Savings,Credit,443137,ATM,Garoua,1883063
TXN00963,2025-03-10,ACC10064,CL1064,Marie Nana,F,55,Current,Credit,247843,ATM,Douala,1202339
TXN00964,2025-09-27,ACC10201,CL1201,Emmanuel Ngono,M,60,Savings,Credit,173600,Branch,Yaoundé,794241
TXN00965,2025-11-10,ACC10153,CL1153,Blaise Tchoumi,M,30,Current,Debit,110602,ATM,Douala,1277180
TXN00966,2025-02-14,ACC10117,CL1117,Lionel Mbarga,M,34,Current,Debit,278320,Branch,Douala,1156698
TXN00967,2025-11-08,ACC10009,CL1009,Paul Atangana,M,38,Current,Credit,224899,Online,Garoua,616009
TXN00968,2025-10-22,ACC10090,CL1090,Paul Nkou,M,22,Savings,Credit,276456,Online,Douala,2086446
